fetch_date,seasonsWithEdgeStats,sogSummary,sogDetails,player.id,player.firstName.default,player.lastName.default,player.birthDate,player.shootsCatches,player.sweaterNumber,player.position,player.slug,player.headshot,player.goals,player.assists,player.points,player.gamesPlayed,player.team.commonName.default,player.team.placeNameWithPreposition.default,player.team.placeNameWithPreposition.fr,player.team.abbrev,player.team.teamLogo.light,player.team.teamLogo.dark,topShotSpeed.imperial,topShotSpeed.metric,topShotSpeed.percentile,topShotSpeed.leagueAvg.imperial,topShotSpeed.leagueAvg.metric,topShotSpeed.overlay.player.firstName.default,topShotSpeed.overlay.player.lastName.default,topShotSpeed.overlay.gameDate,topShotSpeed.overlay.awayTeam.abbrev,topShotSpeed.overlay.awayTeam.score,topShotSpeed.overlay.homeTeam.abbrev,topShotSpeed.overlay.homeTeam.score,topShotSpeed.overlay.gameOutcome.lastPeriodType,topShotSpeed.overlay.periodDescriptor.maxRegulationPeriods,topShotSpeed.overlay.periodDescriptor.number,topShotSpeed.overlay.periodDescriptor.periodType,topShotSpeed.overlay.timeInPeriod,topShotSpeed.overlay.gameType,skatingSpeed.speedMax.imperial,skatingSpeed.speedMax.metric,skatingSpeed.speedMax.percentile,skatingSpeed.speedMax.leagueAvg.imperial,skatingSpeed.speedMax.leagueAvg.metric,skatingSpeed.speedMax.overlay.player.firstName.default,skatingSpeed.speedMax.overlay.player.lastName.default,skatingSpeed.speedMax.overlay.gameDate,skatingSpeed.speedMax.overlay.awayTeam.abbrev,skatingSpeed.speedMax.overlay.awayTeam.score,skatingSpeed.speedMax.overlay.homeTeam.abbrev,skatingSpeed.speedMax.overlay.homeTeam.score,skatingSpeed.speedMax.overlay.gameOutcome.lastPeriodType,skatingSpeed.speedMax.overlay.periodDescriptor.maxRegulationPeriods,skatingSpeed.speedMax.overlay.periodDescriptor.number,skatingSpeed.speedMax.overlay.periodDescriptor.periodType,skatingSpeed.speedMax.overlay.timeInPeriod,skatingSpeed.speedMax.overlay.gameType,skatingSpeed.burstsOver20.value,skatingSpeed.burstsOver20.percentile,skatingSpeed.burstsOver20.leagueAvg.value,totalDistanceSkated.imperial,totalDistanceSkated.metric,totalDistanceSkated.percentile,totalDistanceSkated.leagueAvg.imperial,totalDistanceSkated.leagueAvg.metric,zoneTimeDetails.offensiveZonePctg,zoneTimeDetails.offensiveZonePercentile,zoneTimeDetails.offensiveZoneLeagueAvg,zoneTimeDetails.neutralZonePctg,zoneTimeDetails.neutralZonePercentile,zoneTimeDetails.neutralZoneLeagueAvg,zoneTimeDetails.defensiveZonePctg,zoneTimeDetails.defensiveZonePercentile,zoneTimeDetails.defensiveZoneLeagueAvg
2026-01-06 02:10:42,"[{'id': 20212022, 'gameTypes': [2, 3]}, {'id': 20222023, 'gameTypes': [2, 3]}, {'id': 20232024, 'gameTypes': [2, 3]}, {'id': 20242025, 'gameTypes': [2, 3]}, {'id': 20252026, 'gameTypes': [2]}]","[{'locationCode': 'all', 'shots': 151, 'shotsPercentile': 0.9945, 'shotsLeagueAvg': 48.8, 'goals': 25, 'goalsPercentile': 0.9945, 'goalsLeagueAvg': 6.1909, 'shootingPctg': 0.1656, 'shootingPctgPercentile': 0.7614, 'shootingPctgLeagueAvg': 0.1269}, {'locationCode': 'high', 'shots': 59, 'shotsPercentile': 0.9909, 'shotsLeagueAvg': 17.8709, 'goals': 12, 'goalsPercentile': 0.9745, 'goalsLeagueAvg': 3.5109, 'shootingPctg': 0.2034, 'shootingPctgPercentile': 0.5439, 'shootingPctgLeagueAvg': 0.1965}, {'locationCode': 'long', 'shots': 2, 'shotsPercentile': 0.2878, 'shotsLeagueAvg': 4.6418, 'goals': 1, 'goalsPercentile': 0.8889, 'goalsLeagueAvg': 0.1527, 'shootingPctg': 0.5, 'shootingPctgPercentile': 0.9965, 'shootingPctgLeagueAvg': 0.0329}, {'locationCode': 'mid', 'shots': 38, 'shotsPercentile': 0.9235, 'shotsLeagueAvg': 15.3218, 'goals': 4, 'goalsPercentile': 0.8361, 'goalsLeagueAvg': 1.7873, 'shootingPctg': 0.1053, 'shootingPctgPercentile': 0.4316, 'shootingPctgLeagueAvg': 0.1166}]","[{'area': 'Behind the Net', 'shots': 4, 'shotsPercentile': 0.9836}, {'area': 'Beyond Red Line', 'shots': 1, 'shotsPercentile': 0.5064}, {'area': 'Center Point', 'shots': 1, 'shotsPercentile': 0.388}, {'area': 'Crease', 'shots': 14, 'shotsPercentile': 0.9964}, {'area': 'High Slot', 'shots': 11, 'shotsPercentile': 0.878}, {'area': 'L Circle', 'shots': 17, 'shotsPercentile': 0.9563}, {'area': 'L Corner', 'shots': 1, 'shotsPercentile': 0.9071}, {'area': 'L Net Side', 'shots': 20, 'shotsPercentile': 1.0}, {'area': 'L Point', 'shots': 1, 'shotsPercentile': 0.3752}, {'area': 'Low Slot', 'shots': 45, 'shotsPercentile': 0.9745}, {'area': 'Offensive Neutral Zone', 'shots': 2, 'shotsPercentile': 0.7013}, {'area': 'Outside L', 'shots': 10, 'shotsPercentile': 0.9636}, {'area': 'Outside R', 'shots': 7, 'shotsPercentile': 0.9217}, {'area': 'R Circle', 'shots': 10, 'shotsPercentile': 0.8251}, {'area': 'R Corner', 'shots': 0, 'shotsPercentile': 0.0}, {'area': 'R Net Side', 'shots': 7, 'shotsPercentile': 0.9763}, {'area': 'R Point', 'shots': 0, 'shotsPercentile': 0.0}]",8478402,Connor,McDavid,1997-01-13,L,97,C,connor-mcdavid-8478402,https://assets.nhle.com/mugs/nhl/20252026/EDM/8478402.png,25,47,72,42,Oilers,Edmonton,d'Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,https://assets.nhle.com/logos/nhl/svg/EDM_dark.svg,82.05,132.0467,0.3548,82.8866,133.3931,Connor,McDavid,2025-11-13,EDM,4,CBJ,5,REG,3,3,REG,00:39,2,24.6119,39.6089,1.0,22.0273,35.4494,Connor,McDavid,2025-10-08,CGY,4,EDM,3,SO,3,2,REG,08:04,2,351,1.0,43.0891,167.1501,268.9889,1.0,69.5659,111.95,0.4735051,0.9831325301205,0.42409851,0.16861225,0.0650602409639,0.17810297,0.35788265,0.9469879518072,0.39779852
